,Time,Part,Process,SubProcess,Resource,Event,Process_Type,Area,Memo
50177,250.0205280985059,A0004_G11P0,E4,,TP_7,tp_finished_transferred_to_next_process,,,
50178,250.0205280985059,A0004_G11P0,E4,,,Stock_in,Stock,2676.0,
50179,250.0205280985059,A0004_G11P0,도장 1공장,,,part_transferred_to_next_process_with_tp,,,
50180,250.0222371294552,A0004_G11S0,E4,,TP_22,tp_finished_transferred_to_next_process,,,
50181,250.0222371294552,A0004_G11S0,E4,,,Stock_in,Stock,2706.0,
50182,250.0222371294552,A0004_G11S0,도장 1공장,,,part_transferred_to_next_process_with_tp,,,
50183,250.02733136536153,A0001_S18P1,E4,,TP_12,tp_finished_transferred_to_next_process,,,
50184,250.02733136536153,A0001_S18P1,E4,,,Stock_in,Stock,3666.0,
50185,250.02733136536153,A0001_S18P1,도장 5공장,,,part_transferred_to_next_process_with_tp,,,
50186,250.0477694708915,A0002_L20C1,선행의장1공장쉘터,선행의장1공장쉘터_71,,work_finish,,,
50187,250.0477694708915,A0002_L20C1,선행의장1공장쉘터,선행의장1공장쉘터_71,,"part_transferred_to_out_buffer, step = 0",Shelter,259.0,
50188,250.0477694708915,,1도크,,TP_10,tp_going_to_requesting_process,,,
50189,250.04921519804515,,선행의장1공장쉘터,,TP_10,tp_arrived_at_requesting_process,,,
50190,250.04921519804515,A0002_L20C1,선행의장1공장쉘터,,,go_to_stock,,,
50191,250.04921519804515,A0002_L20C1,선행의장1공장쉘터,,,tp_request,,,
50192,250.04921519804515,A0002_L20C1,선행의장1공장쉘터,,TP_10,tp_going_to_next_process,,,
50193,250.05148654341485,A0003_D39P1,외부,외부_257,,work_finish,,,
50194,250.05148654341485,A0003_D39P1,외부,외부_257,,"part_transferred_to_out_buffer, step = 0",,1956.4999999999982,
50195,250.05148654341485,A0003_D39S1,외부,외부_258,,work_finish,,,
