,Time,Event,Part,Process,SubProcess,Resource,Reason
395,119.0,tp_going_to_requesting_process,,,,TP_22,
396,119.0,tp_request,A0001_H21P1,2야드 대조립공장,,,
397,119.0,tp_going_to_next_process,A0001_H21P1,2야드 대조립공장,,TP_22,
398,119.0,Stock_out,A0001_H61A0,대조립부속1동쉘터,,,
399,119.0,tp_request,A0001_H61A0,E4,,,
400,119.0,tp_going_to_next_process,A0001_H61A0,E4,,TP_21,
401,119.0,Process_entered,A0001_E517P,2야드 대조립공장,,,
402,119.0,routing_ended,A0001_E517P,2야드 대조립공장,,,
403,119.0,Process_entered,A0001_E517S,2야드 대조립공장,,,
404,119.0,routing_ended,A0001_E517S,2야드 대조립공장,,,
405,119.0,work_start,A0001_E517P,2야드 대조립공장,2야드 대조립공장_18,,
406,119.0,work_start,A0001_E517S,2야드 대조립공장,2야드 대조립공장_19,,
407,119.00070486433016,tp_finished_transferred_to_next_process,A0001_H61A0,대조립부속1동쉘터,,TP_21,
408,119.00070486433016,part_transferred_to_next_process_with_tp,A0001_H61A0,E4,,,
409,119.00070486433016,Part arrive at start location,A0001_H61A0,대조립부속1동쉘터,,,
410,119.00070486433016,Process_entered,A0001_H61A0,대조립부속1동쉘터,,,
411,119.00070486433016,routing_ended,A0001_H61A0,대조립부속1동쉘터,,,
412,119.00070486433016,work_start,A0001_H61A0,대조립부속1동쉘터,대조립부속1동쉘터_0,,
413,119.04992755180321,tp_finished_transferred_to_next_process,A0001_H21P1,뉴판넬PE장쉘터,,TP_22,
414,119.04992755180321,part_transferred_to_next_process_with_tp,A0001_H21P1,2야드 대조립공장,,,
415,119.04992755180321,Process_entered,A0001_H21P1,뉴판넬PE장쉘터,,,
416,119.04992755180321,routing_ended,A0001_H21P1,뉴판넬PE장쉘터,,,
417,119.04992755180321,work_start,A0001_H21P1,뉴판넬PE장쉘터,뉴판넬PE장쉘터_0,,
418,120.0,work_finish,A0001_H24A0,선각공장,선각공장_1,,
419,120.0,Stock_in,A0001_H24A0,E4,,,
420,120.0,go_to_stock,A0001_H24A0,선각공장,,,
421,120.0,"part_transferred_to_out_buffer, step = 0",A0001_H24A0,선각공장,선각공장_1,,
422,120.0,part_created,A0001_H22P1,,,,
423,120.0,tp_going_to_requesting_process,,,,TP_23,
424,120.0,tp_request,A0001_H22P1,2야드 대조립공장,,,
425,120.0,tp_going_to_next_process,A0001_H22P1,2야드 대조립공장,,TP_23,
426,120.0,Process_entered,A0001_E413P,2야드 대조립공장,,,
427,120.0,routing_ended,A0001_E413P,2야드 대조립공장,,,
428,120.0,Process_entered,A0001_E415P,2야드 대조립공장,,,
429,120.0,routing_ended,A0001_E415P,2야드 대조립공장,,,
430,120.0,work_start,A0001_E413P,2야드 대조립공장,2야드 대조립공장_20,,
431,120.0,work_start,A0001_E415P,2야드 대조립공장,2야드 대조립공장_21,,
432,120.04992755180321,tp_finished_transferred_to_next_process,A0001_H22P1,뉴판넬PE장쉘터,,TP_23,
433,120.04992755180321,part_transferred_to_next_process_with_tp,A0001_H22P1,2야드 대조립공장,,,
434,120.04992755180321,Process_entered,A0001_H22P1,뉴판넬PE장쉘터,,,
435,120.04992755180321,routing_ended,A0001_H22P1,뉴판넬PE장쉘터,,,
436,120.04992755180321,work_start,A0001_H22P1,뉴판넬PE장쉘터,뉴판넬PE장쉘터_1,,
437,121.0,work_finish,A0001_E81A0,2야드 대조립공장,2야드 대조립공장_2,,
438,121.0,"part_transferred_to_out_buffer, step = 0",A0001_E81A0,2야드 대조립공장,2야드 대조립공장_2,,
439,121.0,part_created,A0001_E523P,,,,
440,121.0,part_created,A0001_E524P,,,,
441,121.0,Part arrive at start location,A0001_E81A0,2야드 대조립공장,,,
442,121.0,Process_entered,A0001_E523P,2야드 판넬공장,,,
443,121.0,routing_ended,A0001_E523P,2야드 판넬공장,,,
444,121.0,Process_entered,A0001_E524P,2야드 판넬공장,,,
445,121.0,routing_ended,A0001_E524P,2야드 판넬공장,,,
446,121.0,Process_entered,A0001_E81A0,대조립5부쉘터,,,
447,121.0,routing_ended,A0001_E81A0,대조립5부쉘터,,,
448,121.0,work_start,A0001_E523P,2야드 판넬공장,2야드 판넬공장_14,,
449,121.0,work_start,A0001_E524P,2야드 판넬공장,2야드 판넬공장_15,,
450,121.0,work_start,A0001_E81A0,대조립5부쉘터,대조립5부쉘터_0,,
451,123.0,tp_going_to_requesting_process,,,,TP_24,
452,123.0,Stock_out,A0001_H24A0,1도크쉘터,,,
453,123.0,tp_request,A0001_H24A0,E4,,,
454,123.0,tp_going_to_next_process,A0001_H24A0,E4,,TP_24,
455,123.01016342761864,tp_finished_transferred_to_next_process,A0001_H24A0,1도크쉘터,,TP_24,
456,123.01016342761864,part_transferred_to_next_process_with_tp,A0001_H24A0,E4,,,
457,123.01016342761864,Part arrive at start location,A0001_H24A0,1도크쉘터,,,
458,123.01016342761864,Process_entered,A0001_H24A0,1도크쉘터,,,
459,123.01016342761864,routing_ended,A0001_H24A0,1도크쉘터,,,
460,123.01016342761864,work_start,A0001_H24A0,1도크쉘터,1도크쉘터_1,,
461,124.0,work_finish,A0001_E523P,2야드 판넬공장,2야드 판넬공장_14,,
462,124.0,"part_transferred_to_out_buffer, step = 0",A0001_E523P,2야드 판넬공장,2야드 판넬공장_14,,
463,124.0,work_finish,A0001_E524P,2야드 판넬공장,2야드 판넬공장_15,,
464,124.0,"part_transferred_to_out_buffer, step = 0",A0001_E524P,2야드 판넬공장,2야드 판넬공장_15,,
465,125.0,part_created,A0001_E510P,,,,
466,125.0,part_created,A0001_E510S,,,,
467,125.0,part_created,A0001_E516P,,,,
468,125.0,part_created,A0001_E516S,,,,
469,125.0,Process_entered,A0001_E510P,2야드 판넬공장,,,
470,125.0,routing_ended,A0001_E510P,2야드 판넬공장,,,
471,125.0,Process_entered,A0001_E523P,2야드 대조립공장,,,
472,125.0,routing_ended,A0001_E523P,2야드 대조립공장,,,
473,125.0,Process_entered,A0001_E510S,2야드 판넬공장,,,
474,125.0,routing_ended,A0001_E510S,2야드 판넬공장,,,
475,125.0,Process_entered,A0001_E524P,2야드 대조립공장,,,
476,125.0,routing_ended,A0001_E524P,2야드 대조립공장,,,
477,125.0,work_start,A0001_E510P,2야드 판넬공장,2야드 판넬공장_16,,
478,125.0,Process_entered,A0001_E516P,2야드 판넬공장,,,
479,125.0,routing_ended,A0001_E516P,2야드 판넬공장,,,
480,125.0,work_start,A0001_E523P,2야드 대조립공장,2야드 대조립공장_22,,
481,125.0,work_start,A0001_E510S,2야드 판넬공장,2야드 판넬공장_17,,
482,125.0,Process_entered,A0001_E516S,2야드 판넬공장,,,
483,125.0,routing_ended,A0001_E516S,2야드 판넬공장,,,
484,125.0,work_start,A0001_E524P,2야드 대조립공장,2야드 대조립공장_23,,
485,125.0,work_start,A0001_E516P,2야드 판넬공장,2야드 판넬공장_18,,
486,125.0,work_start,A0001_E516S,2야드 판넬공장,2야드 판넬공장_19,,
487,126.05114964255567,work_finish,A0001_H23P1,1도크쉘터,1도크쉘터_0,,
488,126.05114964255567,Stock_in,A0001_H23P1,"['E7', 'E8', 'E9', 'E4', 'E6', 'E5', 'Y81', 'Y9', 'Y4', 'Y7', 'Y5', 'Y2', 'Y1', 'Y3', 'Y6']",,,
489,126.05114964255567,go_to_stock,A0001_H23P1,1도크쉘터,,,
490,126.05114964255567,"part_transferred_to_out_buffer, step = 0",A0001_H23P1,1도크쉘터,1도크쉘터_0,,
491,127.0,work_finish,A0001_E32P0,2야드 대조립공장,2야드 대조립공장_6,,
492,127.0,Stock_in,A0001_E32P0,Y81,,,
493,127.0,go_to_stock,A0001_E32P0,2야드 대조립공장,,,
494,127.0,"part_transferred_to_out_buffer, step = 0",A0001_E32P0,2야드 대조립공장,2야드 대조립공장_6,,
495,127.0,work_finish,A0001_E32S0,2야드 대조립공장,2야드 대조립공장_7,,
496,127.0,Stock_in,A0001_E32S0,E4,,,
497,127.0,go_to_stock,A0001_E32S0,2야드 대조립공장,,,
498,127.0,"part_transferred_to_out_buffer, step = 0",A0001_E32S0,2야드 대조립공장,2야드 대조립공장_7,,
499,127.0,work_finish,A0001_E21P0,2야드 대조립공장,2야드 대조립공장_12,,
500,127.0,Stock_in,A0001_E21P0,Y3,,,
501,127.0,go_to_stock,A0001_E21P0,2야드 대조립공장,,,
502,127.0,"part_transferred_to_out_buffer, step = 0",A0001_E21P0,2야드 대조립공장,2야드 대조립공장_12,,
503,127.0,work_finish,A0001_E21S0,2야드 대조립공장,2야드 대조립공장_13,,
504,127.0,Stock_in,A0001_E21S0,Y9,,,
505,127.0,go_to_stock,A0001_E21S0,2야드 대조립공장,,,
506,127.0,"part_transferred_to_out_buffer, step = 0",A0001_E21S0,2야드 대조립공장,2야드 대조립공장_13,,
507,127.0,work_finish,A0001_E517P,2야드 대조립공장,2야드 대조립공장_18,,
508,127.0,"part_transferred_to_out_buffer, step = 1",A0001_E517P,2야드 대조립공장,2야드 대조립공장_18,,
509,127.0,work_finish,A0001_E517S,2야드 대조립공장,2야드 대조립공장_19,,
510,127.0,"part_transferred_to_out_buffer, step = 1",A0001_E517S,2야드 대조립공장,2야드 대조립공장_19,,
511,127.0,work_finish,A0001_E510P,2야드 판넬공장,2야드 판넬공장_16,,
512,127.0,"part_transferred_to_out_buffer, step = 0",A0001_E510P,2야드 판넬공장,2야드 판넬공장_16,,
513,127.0,work_finish,A0001_E510S,2야드 판넬공장,2야드 판넬공장_17,,
514,127.0,"part_transferred_to_out_buffer, step = 0",A0001_E510S,2야드 판넬공장,2야드 판넬공장_17,,
515,127.0,work_finish,A0001_E516P,2야드 판넬공장,2야드 판넬공장_18,,
516,127.0,"part_transferred_to_out_buffer, step = 0",A0001_E516P,2야드 판넬공장,2야드 판넬공장_18,,
517,127.0,work_finish,A0001_E516S,2야드 판넬공장,2야드 판넬공장_19,,
518,127.0,"part_transferred_to_out_buffer, step = 0",A0001_E516S,2야드 판넬공장,2야드 판넬공장_19,,
519,127.0,part_created,A0001_E513P,,,,
520,127.0,part_created,A0001_E514P,,,,
521,127.0,completed,A0001_E517P,Sink,,,
522,127.0,completed,A0001_E517S,Sink,,,
523,127.0,Process_entered,A0001_E513P,2야드 판넬공장,,,
524,127.0,routing_ended,A0001_E513P,2야드 판넬공장,,,
525,127.0,Process_entered,A0001_E514P,2야드 판넬공장,,,
526,127.0,routing_ended,A0001_E514P,2야드 판넬공장,,,
527,127.0,work_start,A0001_E513P,2야드 판넬공장,2야드 판넬공장_20,,
528,127.0,work_start,A0001_E514P,2야드 판넬공장,2야드 판넬공장_21,,
529,127.03485817666272,work_finish,A0001_H11P1,화공설비쉘터,화공설비쉘터_0,,
530,127.03485817666272,Stock_in,A0001_H11P1,"['E7', 'E8', 'E9', 'E4', 'E6', 'E5', 'Y81', 'Y9', 'Y4', 'Y7', 'Y5', 'Y2', 'Y1', 'Y3', 'Y6']",,,
531,127.03485817666272,go_to_stock,A0001_H11P1,화공설비쉘터,,,
532,127.03485817666272,"part_transferred_to_out_buffer, step = 0",A0001_H11P1,화공설비쉘터,화공설비쉘터_0,,
533,127.04992755180321,work_finish,A0001_H21P1,뉴판넬PE장쉘터,뉴판넬PE장쉘터_0,,
534,127.04992755180321,Stock_in,A0001_H21P1,"['E7', 'E8', 'E9', 'E4', 'E6', 'E5', 'Y81', 'Y9', 'Y4', 'Y7', 'Y5', 'Y2', 'Y1', 'Y3', 'Y6']",,,
535,127.04992755180321,go_to_stock,A0001_H21P1,뉴판넬PE장쉘터,,,
536,127.04992755180321,"part_transferred_to_out_buffer, step = 0",A0001_H21P1,뉴판넬PE장쉘터,뉴판넬PE장쉘터_0,,
537,128.0,work_finish,A0001_E31P0,2야드 대조립공장,2야드 대조립공장_10,,
538,128.0,Stock_in,A0001_E31P0,E9,,,
539,128.0,go_to_stock,A0001_E31P0,2야드 대조립공장,,,
540,128.0,"part_transferred_to_out_buffer, step = 0",A0001_E31P0,2야드 대조립공장,2야드 대조립공장_10,,
541,128.0,work_finish,A0001_E31S0,2야드 대조립공장,2야드 대조립공장_11,,
542,128.0,Stock_in,A0001_E31S0,E5,,,
543,128.0,go_to_stock,A0001_E31S0,2야드 대조립공장,,,
544,128.0,"part_transferred_to_out_buffer, step = 0",A0001_E31S0,2야드 대조립공장,2야드 대조립공장_11,,
545,128.0,work_finish,A0001_E413P,2야드 대조립공장,2야드 대조립공장_20,,
546,128.0,"part_transferred_to_out_buffer, step = 1",A0001_E413P,2야드 대조립공장,2야드 대조립공장_20,,
547,128.0,work_finish,A0001_E415P,2야드 대조립공장,2야드 대조립공장_21,,
548,128.0,"part_transferred_to_out_buffer, step = 1",A0001_E415P,2야드 대조립공장,2야드 대조립공장_21,,
549,128.0,work_finish,A0001_E513P,2야드 판넬공장,2야드 판넬공장_20,,
550,128.0,Stock_in,A0001_E513P,Y6,,,
551,128.0,"part_transferred_to_out_buffer, step = 0",A0001_E513P,2야드 판넬공장,2야드 판넬공장_20,,
552,128.0,work_finish,A0001_E514P,2야드 판넬공장,2야드 판넬공장_21,,
553,128.0,Stock_in,A0001_E514P,Y6,,,
554,128.0,"part_transferred_to_out_buffer, step = 0",A0001_E514P,2야드 판넬공장,2야드 판넬공장_21,,
555,128.0,part_created,A0001_B123P,,,,
556,128.0,part_created,A0001_B123S,,,,
557,128.0,part_created,A0001_L113C,,,,
558,128.0,part_created,A0001_N150P,,,,
559,128.0,part_created,A0001_N150S,,,,
560,128.0,part_created,A0001_N157P,,,,
561,128.0,part_created,A0001_N157S,,,,
562,128.0,part_created,A0001_N160P,,,,
563,128.0,part_created,A0001_N160S,,,,
564,128.0,part_created,A0001_N167P,,,,
565,128.0,part_created,A0001_N167S,,,,
566,128.0,part_created,A0001_S153P,,,,
567,128.0,part_created,A0001_S153S,,,,
568,128.0,part_created,A0001_S163P,,,,
569,128.0,part_created,A0001_S163S,,,,
570,128.0,completed,A0001_E413P,Sink,,,
571,128.0,completed,A0001_E415P,Sink,,,
572,128.0,Process_entered,A0001_B123P,선각공장,,,
573,128.0,routing_ended,A0001_B123P,선각공장,,,
574,128.0,Process_entered,A0001_N150P,외부,,,
575,128.0,routing_ended,A0001_N150P,외부,,,
576,128.0,Process_entered,A0001_E510P,2야드 대조립공장,,,
577,128.0,routing_ended,A0001_E510P,2야드 대조립공장,,,
578,128.0,Process_entered,A0001_B123S,선각공장,,,
579,128.0,routing_ended,A0001_B123S,선각공장,,,
580,128.0,Process_entered,A0001_N150S,외부,,,
581,128.0,routing_ended,A0001_N150S,외부,,,
582,128.0,Process_entered,A0001_E510S,2야드 대조립공장,,,
583,128.0,routing_ended,A0001_E510S,2야드 대조립공장,,,
584,128.0,work_start,A0001_B123P,선각공장,선각공장_2,,
585,128.0,Process_entered,A0001_L113C,선각공장,,,
586,128.0,routing_ended,A0001_L113C,선각공장,,,
587,128.0,work_start,A0001_N150P,외부,외부_21,,
588,128.0,Process_entered,A0001_N157P,외부,,,
589,128.0,routing_ended,A0001_N157P,외부,,,
590,128.0,work_start,A0001_E510P,2야드 대조립공장,2야드 대조립공장_24,,
591,128.0,Process_entered,A0001_E516P,2야드 대조립공장,,,
592,128.0,routing_ended,A0001_E516P,2야드 대조립공장,,,
593,128.0,work_start,A0001_B123S,선각공장,선각공장_3,,
594,128.0,work_start,A0001_N150S,외부,외부_22,,
595,128.0,Process_entered,A0001_N157S,외부,,,
596,128.0,routing_ended,A0001_N157S,외부,,,
597,128.0,work_start,A0001_E510S,2야드 대조립공장,2야드 대조립공장_25,,
598,128.0,Process_entered,A0001_E516S,2야드 대조립공장,,,
599,128.0,routing_ended,A0001_E516S,2야드 대조립공장,,,
600,128.0,work_start,A0001_L113C,선각공장,선각공장_4,,
601,128.0,work_start,A0001_N157P,외부,외부_23,,
602,128.0,Process_entered,A0001_N160P,외부,,,
603,128.0,routing_ended,A0001_N160P,외부,,,
604,128.0,work_start,A0001_E516P,2야드 대조립공장,2야드 대조립공장_26,,
605,128.0,work_start,A0001_N157S,외부,외부_24,,
606,128.0,Process_entered,A0001_N160S,외부,,,
607,128.0,routing_ended,A0001_N160S,외부,,,
608,128.0,work_start,A0001_E516S,2야드 대조립공장,2야드 대조립공장_27,,
609,128.0,work_start,A0001_N160P,외부,외부_25,,
610,128.0,Process_entered,A0001_N167P,외부,,,
611,128.0,routing_ended,A0001_N167P,외부,,,
612,128.0,work_start,A0001_N160S,외부,외부_26,,
613,128.0,Process_entered,A0001_N167S,외부,,,
614,128.0,routing_ended,A0001_N167S,외부,,,
615,128.0,work_start,A0001_N167P,외부,외부_27,,
616,128.0,Process_entered,A0001_S153P,외부,,,
617,128.0,routing_ended,A0001_S153P,외부,,,
618,128.0,work_start,A0001_N167S,외부,외부_28,,
619,128.0,Process_entered,A0001_S153S,외부,,,
620,128.0,routing_ended,A0001_S153S,외부,,,
621,128.0,work_start,A0001_S153P,외부,외부_29,,
622,128.0,Process_entered,A0001_S163P,외부,,,
623,128.0,routing_ended,A0001_S163P,외부,,,
624,128.0,work_start,A0001_S153S,외부,외부_30,,
625,128.0,Process_entered,A0001_S163S,외부,,,
626,128.0,routing_ended,A0001_S163S,외부,,,
627,128.0,work_start,A0001_S163P,외부,외부_31,,
628,128.0,work_start,A0001_S163S,외부,외부_32,,
629,130.0,tp_going_to_requesting_process,,,,TP_25,
630,130.0,tp_going_to_requesting_process,,,,TP_26,
631,130.0,Stock_out,A0001_E21P0,대조립5부쉘터,,,
632,130.0,tp_request,A0001_E21P0,Y3,,,
633,130.0,tp_going_to_next_process,A0001_E21P0,Y3,,TP_25,
634,130.0,Stock_out,A0001_E21S0,화공설비쉘터,,,
635,130.0,tp_request,A0001_E21S0,Y9,,,
636,130.0,tp_going_to_next_process,A0001_E21S0,Y9,,TP_26,
637,130.00203744212897,tp_finished_transferred_to_next_process,A0001_E21P0,대조립5부쉘터,,TP_25,
638,130.00203744212897,part_transferred_to_next_process_with_tp,A0001_E21P0,Y3,,,
639,130.00203744212897,Part arrive at start location,A0001_E21P0,대조립5부쉘터,,,
640,130.00203744212897,Process_entered,A0001_E21P0,대조립5부쉘터,,,
641,130.00203744212897,routing_ended,A0001_E21P0,대조립5부쉘터,,,
642,130.00203744212897,work_start,A0001_E21P0,대조립5부쉘터,대조립5부쉘터_1,,
643,130.00650243508576,tp_finished_transferred_to_next_process,A0001_E21S0,화공설비쉘터,,TP_26,
644,130.00650243508576,part_transferred_to_next_process_with_tp,A0001_E21S0,Y9,,,
645,130.00650243508576,Part arrive at start location,A0001_E21S0,화공설비쉘터,,,
646,130.00650243508576,Process_entered,A0001_E21S0,화공설비쉘터,,,
647,130.00650243508576,routing_ended,A0001_E21S0,화공설비쉘터,,,
648,130.00650243508576,work_start,A0001_E21S0,화공설비쉘터,화공설비쉘터_1,,
649,130.0499275518032,work_finish,A0001_H22P1,뉴판넬PE장쉘터,뉴판넬PE장쉘터_1,,
650,130.0499275518032,Stock_in,A0001_H22P1,"['E7', 'E8', 'E9', 'E4', 'E6', 'E5', 'Y81', 'Y9', 'Y4', 'Y7', 'Y5', 'Y2', 'Y1', 'Y3', 'Y6']",,,
651,130.0499275518032,go_to_stock,A0001_H22P1,뉴판넬PE장쉘터,,,
652,130.0499275518032,"part_transferred_to_out_buffer, step = 0",A0001_H22P1,뉴판넬PE장쉘터,뉴판넬PE장쉘터_1,,
653,131.0,work_finish,A0001_E11A0,2야드 대조립공장,2야드 대조립공장_5,,
654,131.0,Stock_in,A0001_E11A0,Y3,,,
655,131.0,go_to_stock,A0001_E11A0,2야드 대조립공장,,,
656,131.0,"part_transferred_to_out_buffer, step = 0",A0001_E11A0,2야드 대조립공장,2야드 대조립공장_5,,
657,131.0,work_finish,A0001_E22P0,2야드 대조립공장,2야드 대조립공장_16,,
658,131.0,Stock_in,A0001_E22P0,Y9,,,
659,131.0,go_to_stock,A0001_E22P0,2야드 대조립공장,,,
660,131.0,"part_transferred_to_out_buffer, step = 0",A0001_E22P0,2야드 대조립공장,2야드 대조립공장_16,,
661,131.0,work_finish,A0001_E22S0,2야드 대조립공장,2야드 대조립공장_17,,
662,131.0,Stock_in,A0001_E22S0,Y9,,,
663,131.0,go_to_stock,A0001_E22S0,2야드 대조립공장,,,
664,131.0,"part_transferred_to_out_buffer, step = 0",A0001_E22S0,2야드 대조립공장,2야드 대조립공장_17,,
665,131.0,part_created,A0001_B133P,,,,
666,131.0,part_created,A0001_B133S,,,,
